,Unnamed: 0.1,head id,head name,tail id,tail name,pathway,link type,relation name,relation value,entry1,entry2,Unnamed: 0,head full name,tail full name
3629,7074,hsa:6898,TAT,cpd:C00079,C00079,hsa00400,ECrel,compound,102,62.0,72.0,,"TAT, tyrosine aminotransferase",L-Phenylalanine
3630,7076,hsa:5053,PAH,cpd:C00079,C00079,hsa00400,ECrel,compound,102,72.0,83.0,,"PAH, phenylalanine hydroxylase",L-Phenylalanine
3631,7077,cpd:C00079,C00079,hsa:137362,GOT1L1...,hsa00400,ECrel,compound,102,72.0,83.0,,L-Phenylalanine,"GOT1L1, glutamic-oxaloacetic transaminase 1 like 1"
3632,7078,hsa:5053,PAH,cpd:C00082,C00082,hsa00400,ECrel,compound,110,72.0,84.0,,"PAH, phenylalanine hydroxylase",L-Tyrosine
3633,7079,cpd:C00082,C00082,hsa:137362,GOT1L1...,hsa00400,ECrel,compound,110,72.0,84.0,,L-Tyrosine,"GOT1L1, glutamic-oxaloacetic transaminase 1 like 1"
3634,7081,cpd:C00082,C00082,hsa:6898,TAT,hsa00400,ECrel,compound,110,72.0,74.0,,L-Tyrosine,"TAT, tyrosine aminotransferase"
3635,7083,cpd:C00082,C00082,hsa:259307,IL4I1,hsa00400,ECrel,compound,110,72.0,73.0,,L-Tyrosine,"IL4I1, interleukin 4 induced 1"
3636,7084,path:map00710,Carbon,cpd:C00279,C00279,hsa00400,maplink,compound,91,48.0,49.0,,Carbon fixation in photosynthetic organisms,D-Erythrose 4-phosphate
3637,7085,cpd:C00279,C00279,path:hsa00030,Pentose,hsa00400,maplink,compound,91,48.0,49.0,,D-Erythrose 4-phosphate,Pentose phosphate pathway - Homo sapiens (human)
3638,7086,path:map01058,Acridone,cpd:C00251,C00251,hsa00400,maplink,compound,101,36.0,82.0,,,Chorismate
3639,7087,cpd:C00251,C00251,path:hsa00130,Ubiquinone,hsa00400,maplink,compound,101,36.0,82.0,,Chorismate,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)
3640,7089,cpd:C00251,C00251,path:hsa00790,Folate,hsa00400,maplink,compound,101,36.0,50.0,,Chorismate,Folate biosynthesis - Homo sapiens (human)
3641,7090,path:map01053,Biosynthesis,cpd:C00251,C00251,hsa00400,maplink,compound,101,35.0,36.0,,Biosynthesis of siderophore group nonribosomal peptides,Chorismate
3642,7091,cpd:C00251,C00251,path:map01058,Acridone,hsa00400,maplink,compound,101,35.0,36.0,,Chorismate,
3643,7092,path:hsa00790,Folate,cpd:C00251,C00251,hsa00400,maplink,compound,101,50.0,82.0,,Folate biosynthesis - Homo sapiens (human),Chorismate
3644,7098,path:map00901,Indole,cpd:C00078,C00078,hsa00400,maplink,compound,109,37.0,44.0,,Indole alkaloid biosynthesis,L-Tryptophan
3645,7099,cpd:C00078,C00078,path:hsa00380,Tryptophan,hsa00400,maplink,compound,109,37.0,44.0,,L-Tryptophan,Tryptophan metabolism - Homo sapiens (human)
3646,7101,cpd:C00079,C00079,path:map00940,Phenylpropanoid,hsa00400,maplink,compound,102,63.0,33.0,,L-Phenylalanine,Phenylpropanoid biosynthesis
3647,7103,cpd:C00079,C00079,path:hsa00360,Phenylalanine,hsa00400,maplink,compound,102,63.0,45.0,,L-Phenylalanine,Phenylalanine metabolism - Homo sapiens (human)
3648,7105,cpd:C00079,C00079,path:map00960,Tropane,hsa00400,maplink,compound,102,63.0,41.0,,L-Phenylalanine,"Tropane, piperidine and pyridine alkaloid biosynthesis"
3649,7112,hsa:137362,GOT1L1...,cpd:C00079,C00079,hsa00400,maplink,compound,102,83.0,33.0,,"GOT1L1, glutamic-oxaloacetic transaminase 1 like 1",L-Phenylalanine
3650,7124,path:map00940,Phenylpropanoid,cpd:C00079,C00079,hsa00400,maplink,compound,102,33.0,45.0,,Phenylpropanoid biosynthesis,L-Phenylalanine
3651,7128,path:map00960,Tropane,cpd:C00079,C00079,hsa00400,maplink,compound,102,41.0,45.0,,"Tropane, piperidine and pyridine alkaloid biosynthesis",L-Phenylalanine
3652,7131,cpd:C00082,C00082,path:map00950,Isoquinoline,hsa00400,maplink,compound,110,72.0,88.0,,L-Tyrosine,Isoquinoline alkaloid biosynthesis
3653,7133,cpd:C00082,C00082,path:hsa00350,Tyrosine,hsa00400,maplink,compound,110,72.0,46.0,,L-Tyrosine,Tyrosine metabolism - Homo sapiens (human)
3654,7135,cpd:C00082,C00082,path:map00940,Phenylpropanoid,hsa00400,maplink,compound,110,72.0,34.0,,L-Tyrosine,Phenylpropanoid biosynthesis
3655,7136,hsa:137362,GOT1L1...,cpd:C00082,C00082,hsa00400,maplink,compound,110,84.0,88.0,,"GOT1L1, glutamic-oxaloacetic transaminase 1 like 1",L-Tyrosine
3656,7142,hsa:6898,TAT,cpd:C00082,C00082,hsa00400,maplink,compound,110,74.0,88.0,,"TAT, tyrosine aminotransferase",L-Tyrosine
3657,7148,hsa:259307,IL4I1,cpd:C00082,C00082,hsa00400,maplink,compound,110,73.0,88.0,,"IL4I1, interleukin 4 induced 1",L-Tyrosine
3658,7154,path:hsa00350,Tyrosine,cpd:C00082,C00082,hsa00400,maplink,compound,110,46.0,88.0,,Tyrosine metabolism - Homo sapiens (human),L-Tyrosine
3659,7156,path:map00940,Phenylpropanoid,cpd:C00082,C00082,hsa00400,maplink,compound,110,34.0,88.0,,Phenylpropanoid biosynthesis,L-Tyrosine
3660,7161,cpd:C00082,C00082,path:hsa00130,Ubiquinone,hsa00400,maplink,compound,110,73.0,82.0,,L-Tyrosine,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)
3661,7170,path:map00950,Isoquinoline,cpd:C00082,C00082,hsa00400,maplink,compound,110,88.0,82.0,,Isoquinoline alkaloid biosynthesis,L-Tyrosine
3662,7174,path:map00966,Glucosinolate,cpd:C00079,C00079,hsa00400,maplink,compound,102,165.0,45.0,,Glucosinolate biosynthesis,L-Phenylalanine
3663,7181,cpd:C00079,C00079,hsa:259307,IL4I1,hsa00400,maplink,compound,102,165.0,63.0,,L-Phenylalanine,"IL4I1, interleukin 4 induced 1"
3664,7185,cpd:C00079,C00079,hsa:6898,TAT,hsa00400,maplink,compound,102,165.0,62.0,,L-Phenylalanine,"TAT, tyrosine aminotransferase"
3665,7188,path:map00966,Glucosinolate,cpd:C00082,C00082,hsa00400,maplink,compound,110,165.0,46.0,,Glucosinolate biosynthesis,L-Tyrosine
3666,7202,path:map00403,Indole,cpd:C03506,C03506,hsa00400,maplink,compound,107,177.0,38.0,,Indole diterpene alkaloid biosynthesis,Indoleglycerol phosphate
3667,7203,cpd:C03506,C03506,path:map00402,Benzoxazinoid,hsa00400,maplink,compound,107,177.0,38.0,,Indoleglycerol phosphate,Benzoxazinoid biosynthesis
3668,7204,path:hsa00380,Tryptophan,cpd:C00078,C00078,hsa00400,maplink,compound,109,44.0,178.0,,Tryptophan metabolism - Homo sapiens (human),L-Tryptophan
3669,7205,cpd:C00078,C00078,path:map00404,Staurosporine,hsa00400,maplink,compound,109,44.0,178.0,,L-Tryptophan,Staurosporine biosynthesis
3670,7209,cpd:C00251,C00251,path:map01059,Biosynthesis,hsa00400,maplink,compound,101,35.0,180.0,,Chorismate,Biosynthesis of enediyne antibiotics
3671,7212,path:map01059,Biosynthesis,cpd:C00251,C00251,hsa00400,maplink,compound,101,180.0,82.0,,Biosynthesis of enediyne antibiotics,Chorismate
3672,7215,cpd:C00082,C00082,path:map01059,Biosynthesis,hsa00400,maplink,compound,110,73.0,180.0,,L-Tyrosine,Biosynthesis of enediyne antibiotics
3673,7230,path:hsa00130,Ubiquinone,cpd:C00082,C00082,hsa00400,maplink,compound,110,82.0,180.0,,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),L-Tyrosine
3674,7239,hsa:1807,DPYS,cpd:C00429,C00429,hsa00410,ECrel,compound,80,67.0,68.0,,"DPYS, dihydropyrimidinase","5,6-Dihydrouracil"
3675,7240,cpd:C00429,C00429,hsa:1806,DPYD,hsa00410,ECrel,compound,80,67.0,68.0,,"5,6-Dihydrouracil","DPYD, dihydropyrimidine dehydrogenase"
3676,7241,hsa:51733,UPB1,cpd:C02642,C02642,hsa00410,ECrel,compound,81,66.0,67.0,,"UPB1, beta-ureidopropionase 1",3-Ureidopropionate
3677,7242,cpd:C02642,C02642,hsa:1807,DPYS,hsa00410,ECrel,compound,81,66.0,67.0,,3-Ureidopropionate,"DPYS, dihydropyrimidinase"
3678,7243,hsa:18,ABAT,cpd:C00099,C00099,hsa00410,ECrel,compound,82,53.0,66.0,,"ABAT, 4-aminobutyrate aminotransferase",beta-Alanine
3679,7244,cpd:C00099,C00099,hsa:51733,UPB1,hsa00410,ECrel,compound,82,53.0,66.0,,beta-Alanine,"UPB1, beta-ureidopropionase 1"
3680,7246,cpd:C00099,C00099,hsa:339896,GADL1,hsa00410,ECrel,compound,82,53.0,58.0,,beta-Alanine,"GADL1, glutamate decarboxylase like 1"
3681,7248,cpd:C00099,C00099,hsa:2571,GAD1,hsa00410,ECrel,compound,82,53.0,57.0,,beta-Alanine,"GAD1, glutamate decarboxylase 1"
3682,7250,cpd:C00099,C00099,hsa:84735,CNDP1,hsa00410,ECrel,compound,82,53.0,79.0,,beta-Alanine,"CNDP1, carnosine dipeptidase 1"
3683,7252,cpd:C00099,C00099,hsa:57571,CARNS1,hsa00410,ECrel,compound,82,53.0,74.0,,beta-Alanine,"CARNS1, carnosine synthase 1"
3684,7254,cpd:C00099,C00099,hsa:217,ALDH2,hsa00410,ECrel,compound,82,53.0,65.0,,beta-Alanine,"ALDH2, aldehyde dehydrogenase 2 family member"
3685,7263,hsa:339896,GADL1,cpd:C00099,C00099,hsa00410,ECrel,compound,82,58.0,66.0,,"GADL1, glutamate decarboxylase like 1",beta-Alanine
3686,7265,hsa:2571,GAD1,cpd:C00099,C00099,hsa00410,ECrel,compound,82,57.0,66.0,,"GAD1, glutamate decarboxylase 1",beta-Alanine
3687,7267,hsa:51733,UPB1,cpd:C00099,C00099,hsa00410,ECrel,compound,82,66.0,79.0,,"UPB1, beta-ureidopropionase 1",beta-Alanine
3688,7271,hsa:217,ALDH2,cpd:C00099,C00099,hsa00410,ECrel,compound,82,65.0,66.0,,"ALDH2, aldehyde dehydrogenase 2 family member",beta-Alanine
3689,7277,hsa:57571,CARNS1,cpd:C00099,C00099,hsa00410,ECrel,compound,82,56.0,66.0,,"CARNS1, carnosine synthase 1",beta-Alanine
3690,7311,hsa:84735,CNDP1,cpd:C00099,C00099,hsa00410,ECrel,compound,82,72.0,79.0,,"CNDP1, carnosine dipeptidase 1",beta-Alanine
3691,7341,hsa:314,AOC2,cpd:C05665,C05665,hsa00410,ECrel,compound,89,64.0,65.0,,"AOC2, amine oxidase copper containing 2",3-Aminopropanal
3692,7342,cpd:C05665,C05665,hsa:217,ALDH2,hsa00410,ECrel,compound,89,64.0,65.0,,3-Aminopropanal,"ALDH2, aldehyde dehydrogenase 2 family member"
3693,7343,hsa:23417,MLYCD,cpd:C00024,C00024,hsa00410,ECrel,compound,84,48.0,49.0,,"MLYCD, malonyl-CoA decarboxylase",Acetyl-CoA
3694,7344,cpd:C00024,C00024,hsa:4329,ALDH6A1,hsa00410,ECrel,compound,84,48.0,49.0,,Acetyl-CoA,"ALDH6A1, aldehyde dehydrogenase 6 family member A1"
3695,7345,hsa:4329,ALDH6A1,cpd:C00222,C00222,hsa00410,ECrel,compound,95,49.0,53.0,,"ALDH6A1, aldehyde dehydrogenase 6 family member A1",3-Oxopropanoate
3696,7346,cpd:C00222,C00222,hsa:18,ABAT,hsa00410,ECrel,compound,95,49.0,53.0,,3-Oxopropanoate,"ABAT, 4-aminobutyrate aminotransferase"
3697,7347,hsa:1892,ECHS1,cpd:C05668,C05668,hsa00410,ECrel,compound,97,43.0,44.0,,"ECHS1, enoyl-CoA hydratase, short chain 1",3-Hydroxypropionyl-CoA
3698,7348,cpd:C05668,C05668,hsa:26275,HIBCH,hsa00410,ECrel,compound,97,43.0,44.0,,3-Hydroxypropionyl-CoA,"HIBCH, 3-hydroxyisobutyryl-CoA hydrolase"
3699,7349,hsa:35,ACADS,cpd:C00894,C00894,hsa00410,ECrel,compound,98,42.0,43.0,,"ACADS, acyl-CoA dehydrogenase short chain",Propenoyl-CoA
3700,7350,cpd:C00894,C00894,hsa:1892,ECHS1,hsa00410,ECrel,compound,98,42.0,43.0,,Propenoyl-CoA,"ECHS1, enoyl-CoA hydratase, short chain 1"
3701,7351,hsa:1806,DPYD,cpd:C00106,C00106,hsa00410,maplink,compound,121,68.0,40.0,,"DPYD, dihydropyrimidine dehydrogenase",Uracil
3702,7352,cpd:C00106,C00106,path:hsa00240,Pyrimidine,hsa00410,maplink,compound,121,68.0,40.0,,Uracil,Pyrimidine metabolism - Homo sapiens (human)
3703,7353,hsa:23417,MLYCD,cpd:C00083,C00083,hsa00410,maplink,compound,83,48.0,38.0,,"MLYCD, malonyl-CoA decarboxylase",Malonyl-CoA
3704,7354,cpd:C00083,C00083,path:hsa00061,Fatty,hsa00410,maplink,compound,83,48.0,38.0,,Malonyl-CoA,Fatty acid biosynthesis - Homo sapiens (human)
3705,7355,hsa:35,ACADS,cpd:C00100,C00100,hsa00410,maplink,compound,99,42.0,37.0,,"ACADS, acyl-CoA dehydrogenase short chain",Propanoyl-CoA
3706,7356,cpd:C00100,C00100,path:hsa00640,Propanoate,hsa00410,maplink,compound,99,42.0,37.0,,Propanoyl-CoA,Propanoate metabolism - Homo sapiens (human)
3707,7357,path:map00460,Cyanoamino,cpd:C00049,C00049,hsa00410,maplink,compound,92,77.0,78.0,,Cyanoamino acid metabolism,L-Aspartate
3708,7358,cpd:C00049,C00049,path:hsa00250,Alanine,hsa00410,maplink,compound,92,77.0,78.0,,L-Aspartate,"Alanine, aspartate and glutamate metabolism - Homo sapiens (human)"
3709,7359,hsa:339896,GADL1,cpd:C00049,C00049,hsa00410,maplink,compound,92,58.0,77.0,,"GADL1, glutamate decarboxylase like 1",L-Aspartate
3710,7360,cpd:C00049,C00049,path:map00460,Cyanoamino,hsa00410,maplink,compound,92,58.0,77.0,,L-Aspartate,Cyanoamino acid metabolism
3711,7361,hsa:2571,GAD1,cpd:C00049,C00049,hsa00410,maplink,compound,92,57.0,77.0,,"GAD1, glutamate decarboxylase 1",L-Aspartate
3712,7367,hsa:218,ALDH3A1,cpd:C05665,C05665,hsa00410,ECrel,compound,89,122.0,64.0,,"ALDH3A1, aldehyde dehydrogenase 3 family member A1",3-Aminopropanal
3713,7368,cpd:C05665,C05665,hsa:314,AOC2,hsa00410,ECrel,compound,89,122.0,64.0,,3-Aminopropanal,"AOC2, amine oxidase copper containing 2"
3714,7369,hsa:218,ALDH3A1,cpd:C00099,C00099,hsa00410,ECrel,compound,82,122.0,72.0,,"ALDH3A1, aldehyde dehydrogenase 3 family member A1",beta-Alanine
3715,7378,cpd:C00099,C00099,hsa:18,ABAT,hsa00410,ECrel,compound,82,122.0,53.0,,beta-Alanine,"ABAT, 4-aminobutyrate aminotransferase"
3716,7390,cpd:C00099,C00099,hsa:55748,CNDP2,hsa00410,ECrel,compound,82,74.0,127.0,,beta-Alanine,"CNDP2, carnosine dipeptidase 2"
3717,7405,hsa:55748,CNDP2,cpd:C00099,C00099,hsa00410,ECrel,compound,82,127.0,122.0,,"CNDP2, carnosine dipeptidase 2",beta-Alanine
3718,7406,cpd:C00099,C00099,hsa:218,ALDH3A1,hsa00410,ECrel,compound,82,127.0,122.0,,beta-Alanine,"ALDH3A1, aldehyde dehydrogenase 3 family member A1"
3719,7409,path:hsa00330,Arginine,cpd:C00750,C00750,hsa00410,maplink,compound,93,76.0,129.0,,Arginine and proline metabolism - Homo sapiens (human),Spermine
3720,7410,cpd:C00750,C00750,hsa:54498,SMOX,hsa00410,maplink,compound,93,76.0,129.0,,Spermine,"SMOX, spermine oxidase"
3721,7411,hsa:217,ALDH2,cpd:C05665,C05665,hsa00410,ECrel,compound,89,65.0,129.0,,"ALDH2, aldehyde dehydrogenase 2 family member",3-Aminopropanal
3722,7412,cpd:C05665,C05665,hsa:54498,SMOX,hsa00410,ECrel,compound,89,65.0,129.0,,3-Aminopropanal,"SMOX, spermine oxidase"
3723,7417,hsa:1892,ECHS1,cpd:C00894,C00894,hsa00410,ECrel,compound,98,43.0,134.0,,"ECHS1, enoyl-CoA hydratase, short chain 1",Propenoyl-CoA
3724,7418,cpd:C00894,C00894,hsa:51,ACOX1,hsa00410,ECrel,compound,98,43.0,134.0,,Propenoyl-CoA,"ACOX1, acyl-CoA oxidase 1"
3725,7419,hsa:51,ACOX1,cpd:C00100,C00100,hsa00410,maplink,compound,99,134.0,37.0,,"ACOX1, acyl-CoA oxidase 1",Propanoyl-CoA
3726,7421,cpd:C00100,cpd:C00100,cpd:C00894,cpd:C00894,hsa00410,reaction,rn:R04432,reversible,99.0,98.0,0.0,Propanoyl-CoA,Propenoyl-CoA
3727,7422,cpd:C05668,cpd:C05668,cpd:C00894,cpd:C00894,hsa00410,reaction,rn:R03045,reversible,97.0,98.0,1.0,3-Hydroxypropionyl-CoA,Propenoyl-CoA
3728,7423,cpd:C01013,cpd:C01013,cpd:C05668,cpd:C05668,hsa00410,reaction,rn:R03158,reversible,96.0,97.0,2.0,3-Hydroxypropanoate,3-Hydroxypropionyl-CoA
3729,7424,cpd:C00083,cpd:C00083,cpd:C00024,cpd:C00024,hsa00410,reaction,rn:R00233,irreversible,83.0,84.0,3.0,Malonyl-CoA,Acetyl-CoA
3730,7425,cpd:C00222,cpd:C00222,cpd:C00024,cpd:C00024,hsa00410,reaction,rn:R00705 rn:R00706,irreversible,95.0,84.0,4.0,3-Oxopropanoate,Acetyl-CoA
3731,7426,cpd:C00099,cpd:C00099,cpd:C00222,cpd:C00222,hsa00410,reaction,rn:R00908,reversible,82.0,95.0,5.0,beta-Alanine,3-Oxopropanoate
3732,7427,cpd:C00099,cpd:C00099,cpd:C05340,cpd:C05340,hsa00410,reaction,rn:R00912,irreversible,82.0,103.0,6.0,beta-Alanine,beta-Alanyl-L-arginine
3733,7428,cpd:C00049,cpd:C00049,cpd:C00099,cpd:C00099,hsa00410,reaction,rn:R00489,irreversible,92.0,82.0,7.0,L-Aspartate,beta-Alanine
3734,7430,cpd:C00986,cpd:C00986,cpd:C05665,cpd:C05665,hsa00410,reaction,rn:R03139,irreversible,90.0,89.0,9.0,"1,3-Diaminopropane",3-Aminopropanal
3735,7431,cpd:C05665,cpd:C05665,cpd:C00099,cpd:C00099,hsa00410,reaction,rn:R00904,irreversible,89.0,82.0,10.0,3-Aminopropanal,beta-Alanine
3736,7432,cpd:C02642,cpd:C02642,cpd:C00099,cpd:C00099,hsa00410,reaction,rn:R00905,reversible,81.0,82.0,11.0,3-Ureidopropionate,beta-Alanine
3737,7435,cpd:C00099,cpd:C00099,cpd:C00386,cpd:C00386,hsa00410,reaction,rn:R01164,irreversible,82.0,101.0,14.0,beta-Alanine,Carnosine
3738,7436,cpd:C00099,cpd:C00099,cpd:C05341,cpd:C05341,hsa00410,reaction,rn:R00910,reversible,82.0,104.0,15.0,beta-Alanine,beta-Alanyl-L-lysine
3739,7437,cpd:C00386,cpd:C00386,cpd:C00099,cpd:C00099,hsa00410,reaction,rn:R01166,irreversible,101.0,82.0,16.0,Carnosine,beta-Alanine
3740,7439,cpd:C00099,cpd:C00099,cpd:C01262,cpd:C01262,hsa00410,reaction,rn:R03286,irreversible,82.0,109.0,18.0,beta-Alanine,beta-Alanyl-N(pi)-methyl-L-histidine
3741,7440,cpd:C01262,cpd:C01262,cpd:C00099,cpd:C00099,hsa00410,reaction,rn:R03288,irreversible,109.0,82.0,19.0,beta-Alanyl-N(pi)-methyl-L-histidine,beta-Alanine
3742,7445,cpd:C00750,cpd:C00750,cpd:C05665,cpd:C05665,hsa00410,reaction,rn:R09076,irreversible,93.0,89.0,24.0,Spermine,3-Aminopropanal
3743,7446,cpd:C00100,cpd:C00100,cpd:C00894,cpd:C00894,hsa00410,reaction,rn:R12356,reversible,99.0,98.0,25.0,Propanoyl-CoA,Propenoyl-CoA
3744,7447,hsa:84890,ADO,cpd:C00519,C00519,hsa00430,ECrel,compound,62,55.0,57.0,,"ADO, 2-aminoethanethiol dioxygenase",Hypotaurine
3745,7448,cpd:C00519,C00519,hsa:2571,GAD1,hsa00430,ECrel,compound,62,55.0,57.0,,Hypotaurine,"GAD1, glutamate decarboxylase 1"
3746,7450,cpd:C00519,C00519,hsa:339896,GADL1,hsa00430,ECrel,compound,62,55.0,56.0,,Hypotaurine,"GADL1, glutamate decarboxylase like 1"
3747,7451,hsa:2326,FMO1...,cpd:C00519,C00519,hsa00430,ECrel,compound,62,53.0,55.0,,"FMO1, flavin containing dimethylaniline monoxygenase 1",Hypotaurine
3748,7452,cpd:C00519,C00519,hsa:84890,ADO,hsa00430,ECrel,compound,62,53.0,55.0,,Hypotaurine,"ADO, 2-aminoethanethiol dioxygenase"
3749,7457,hsa:2571,GAD1,cpd:C00245,C00245,hsa00430,ECrel,compound,66,51.0,53.0,,"GAD1, glutamate decarboxylase 1",Taurine
3750,7458,cpd:C00245,C00245,hsa:2326,FMO1...,hsa00430,ECrel,compound,66,51.0,53.0,,Taurine,"FMO1, flavin containing dimethylaniline monoxygenase 1"
3751,7459,hsa:339896,GADL1,cpd:C00245,C00245,hsa00430,ECrel,compound,66,50.0,53.0,,"GADL1, glutamate decarboxylase like 1",Taurine
3752,7461,hsa:2326,FMO1...,cpd:C00245,C00245,hsa00430,ECrel,compound,66,53.0,59.0,,"FMO1, flavin containing dimethylaniline monoxygenase 1",Taurine
3753,7462,cpd:C00245,C00245,hsa:570,BAAT,hsa00430,ECrel,compound,66,53.0,59.0,,Taurine,"BAAT, bile acid-CoA:amino acid N-acyltransferase"
3754,7464,cpd:C00245,C00245,hsa:124975,GGT6...,hsa00430,ECrel,compound,66,53.0,58.0,,Taurine,"GGT6, gamma-glutamyltransferase 6"
3755,7473,hsa:124975,GGT6...,cpd:C00245,C00245,hsa00430,ECrel,compound,66,58.0,59.0,,"GGT6, gamma-glutamyltransferase 6",Taurine
3756,7475,hsa:1036,CDO1,cpd:C00606,C00606,hsa00430,ECrel,compound,61,54.0,57.0,,"CDO1, cysteine dioxygenase type 1",3-Sulfino-L-alanine
3757,7476,cpd:C00606,C00606,hsa:2571,GAD1,hsa00430,ECrel,compound,61,54.0,57.0,,3-Sulfino-L-alanine,"GAD1, glutamate decarboxylase 1"
3758,7478,cpd:C00606,C00606,hsa:339896,GADL1,hsa00430,ECrel,compound,61,54.0,56.0,,3-Sulfino-L-alanine,"GADL1, glutamate decarboxylase like 1"
3759,7479,hsa:1036,CDO1,cpd:C00097,C00097,hsa00430,maplink,compound,64,54.0,45.0,,"CDO1, cysteine dioxygenase type 1",L-Cysteine
3760,7480,cpd:C00097,C00097,path:hsa00480,Glutathione,hsa00430,maplink,compound,64,54.0,45.0,,L-Cysteine,Glutathione metabolism - Homo sapiens (human)
3761,7482,cpd:C00097,C00097,path:map00460,Cyanoamino,hsa00430,maplink,compound,64,54.0,46.0,,L-Cysteine,Cyanoamino acid metabolism
3762,7483,path:hsa00480,Glutathione,cpd:C00097,C00097,hsa00430,maplink,compound,64,45.0,46.0,,Glutathione metabolism - Homo sapiens (human),L-Cysteine
3763,7486,cpd:C00606,C00606,path:hsa00270,Cysteine,hsa00430,maplink,compound,61,54.0,47.0,,3-Sulfino-L-alanine,Cysteine and methionine metabolism - Homo sapiens (human)
3764,7487,hsa:2571,GAD1,cpd:C00606,C00606,hsa00430,maplink,compound,61,57.0,47.0,,"GAD1, glutamate decarboxylase 1",3-Sulfino-L-alanine
3765,7489,hsa:339896,GADL1,cpd:C00606,C00606,hsa00430,maplink,compound,61,56.0,47.0,,"GADL1, glutamate decarboxylase like 1",3-Sulfino-L-alanine
3766,7491,hsa:2571,GAD1,cpd:C00506,C00506,hsa00430,maplink,compound,65,51.0,47.0,,"GAD1, glutamate decarboxylase 1",L-Cysteate
3767,7492,cpd:C00506,C00506,path:hsa00270,Cysteine,hsa00430,maplink,compound,65,51.0,47.0,,L-Cysteate,Cysteine and methionine metabolism - Homo sapiens (human)
3768,7493,hsa:339896,GADL1,cpd:C00506,C00506,hsa00430,maplink,compound,65,50.0,47.0,,"GADL1, glutamate decarboxylase like 1",L-Cysteate
3769,7495,cpd:C00506,cpd:C00506,cpd:C00245,cpd:C00245,hsa00430,reaction,rn:R01682,irreversible,65.0,66.0,0.0,L-Cysteate,Taurine
3770,7497,cpd:C00519,cpd:C00519,cpd:C00245,cpd:C00245,hsa00430,reaction,rn:R12959,irreversible,62.0,66.0,2.0,Hypotaurine,Taurine
3771,7499,cpd:C01678,cpd:C01678,cpd:C00519,cpd:C00519,hsa00430,reaction,rn:R02467,irreversible,63.0,62.0,4.0,Cysteamine,Hypotaurine
3772,7500,cpd:C00606,cpd:C00606,cpd:C00519,cpd:C00519,hsa00430,reaction,rn:R02466,irreversible,61.0,62.0,5.0,3-Sulfino-L-alanine,Hypotaurine
3773,7502,cpd:C00245,cpd:C00245,cpd:C05844,cpd:C05844,hsa00430,reaction,rn:R01687,irreversible,66.0,71.0,7.0,Taurine,5-L-Glutamyl-taurine
3774,7504,hsa:5833,PCYT2,cpd:C05673,C05673,hsa00440,ECrel,compound,49,118.0,83.0,,"PCYT2, phosphate cytidylyltransferase 2, ethanolamine",CMP-2-aminoethylphosphonate
3775,7505,cpd:C05673,C05673,hsa:10390,CEPT1...,hsa00440,ECrel,compound,49,118.0,83.0,,CMP-2-aminoethylphosphonate,"CEPT1, choline/ethanolamine phosphotransferase 1"
3776,7506,hsa:5130,PCYT1A,cpd:C05674,C05674,hsa00440,ECrel,compound,120,82.0,85.0,,"PCYT1A, phosphate cytidylyltransferase 1A, choline",CMP-N-trimethyl-2-aminoethylphosphonate
3777,7507,cpd:C05674,C05674,hsa:10390,CEPT1...,hsa00440,ECrel,compound,120,82.0,85.0,,CMP-N-trimethyl-2-aminoethylphosphonate,"CEPT1, choline/ethanolamine phosphotransferase 1"
3778,7508,cpd:C03557,cpd:C03557,cpd:C05673,cpd:C05673,hsa00440,reaction,rn:R04247,irreversible,32.0,49.0,0.0,2-Aminoethylphosphonate,CMP-2-aminoethylphosphonate
3779,7509,cpd:C06459,cpd:C06459,cpd:C05674,cpd:C05674,hsa00440,reaction,rn:R02590,irreversible,53.0,120.0,1.0,N-Trimethyl-2-aminoethylphosphonate,CMP-N-trimethyl-2-aminoethylphosphonate
3780,7510,cpd:C05674,cpd:C05674,cpd:C05676,cpd:C05676,hsa00440,reaction,rn:R04922,irreversible,120.0,54.0,2.0,CMP-N-trimethyl-2-aminoethylphosphonate,Diacylglyceryl-N-trimethyl-2-aminoethylphosphonate
3781,7511,cpd:C05673,cpd:C05673,cpd:C05675,cpd:C05675,hsa00440,reaction,rn:R04920,irreversible,49.0,121.0,3.0,CMP-2-aminoethylphosphonate,Diacylglyceryl-2-aminoethylphosphonate
3782,7512,hsa:4141,MARS1,cpd:C05335,C05335,hsa00450,ECrel,compound,28,16.0,83.0,,"MARS1, methionyl-tRNA synthetase 1",L-Selenomethionine
3783,7513,cpd:C05335,C05335,hsa:4548,MTR,hsa00450,ECrel,compound,28,16.0,83.0,,L-Selenomethionine,"MTR, 5-methyltetrahydrofolate-homocysteine methyltransferase"
3784,7515,cpd:C05335,C05335,hsa:1491,CTH,hsa00450,ECrel,compound,28,16.0,59.0,,L-Selenomethionine,"CTH, cystathionine gamma-lyase"
3785,7516,hsa:4548,MTR,cpd:C05335,C05335,hsa00450,ECrel,compound,28,83.0,59.0,,"MTR, 5-methyltetrahydrofolate-homocysteine methyltransferase",L-Selenomethionine
